unit_code,School_Name,Lea_Name,County,Year,Crime_Rate_Index_Rate,Crime_Rate_Violent_Rate,Crime_Rate_Property_Rate,Crime_Rate_Murder_Rate,Crime_Rate_Rape_Rate,Crime_Rate_Robbery_Rate,Crime_Rate_Assault_Rate,Crime_Rate_Burglary_Rate,Crime_Rate_Larceny_Rate,Crime_Rate_MVT_Rate,Crime_Rate_Arson_Rate
110366,Glen Arden Elementary,Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
110356,"Fairview Elementary, Fairview",Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
110352,Enka High,Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
110348,Emma Elementary,Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
110303,Community High School,Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
110379,North Buncombe Elementary,Buncombe County Schools,Buncombe County,2014,"2,863.0",247.4,"2,615.6",3.6,23.8,89.1,131.0,661.2,"1,777.8",176.5,15.7
120350,Liberty Middle,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120370,Robert L. Patton High School,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120352,North Liberty,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120360,Mull Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120364,"Oak Hill Elementary, Morganton",Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120368,Ray Childers Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120386,W A Young Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120374,"Salem Elementary, Morganton",Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120376,Table Rock Middle,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120380,Valdese Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120390,Walter R Johnson Middle,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120LEA,,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120346,Jimmy C Draughn High School,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120372,Rutherford College Elem,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120344,Icard Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120312,Drexel Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120338,Hildebran Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120340,Mountain Crest Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120308,Hallyburton Academy,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120310,Burke Middle College,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120314,East Burke High,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120315,East Burke Middle,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120304,Chesterfield Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120318,Freedom High,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120320,George Hildebrand Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120324,Glen Alpine Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120334,"Heritage Middle, Valdese",Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
120316,Forest Hill Elementary,Burke County Schools,Burke County,2014,"2,551.7",149.2,"2,402.6",6.9,6.9,31.2,104.1,810.5,"1,471.8",120.2,18.5
130328,Royal Oaks Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130327,Northwest Cabarrus Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130326,Northwest Cabarrus High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130329,"Rocky River Elementary, Concord",Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130333,"Performance Learning Center, Concord",Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130330,R Brown McAllister Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130331,Pitts School Road Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130332,Hickory Ridge High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130335,Long School,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130325,Charles E Boger Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130338,Weddington Hills Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130340,Winecoff Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130342,W M Irvin Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130344,Wolf Meadow Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130346,Hickory Ridge Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130350,Cabarrus-Kannapolis Early Coll,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130355,Harold E. Winkler Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130LEA,,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130336,W R Odell Primary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130324,Mount Pleasant High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130345,Patriots Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130322,"Mount Pleasant Elementary, Mount Pleasant",Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130323,Mount Pleasant Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130304,A T Allen Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130307,Cox Mill High School,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130308,"Bethel Elementary, Midland",Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130310,Central Cabarrus High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130311,Coltrane-Webb Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130312,Harrisburg Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130313,Concord Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130309,Beverly Hills Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130315,J N Fries Magnet School,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130316,Jay M Robinson High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130317,Cabarrus Co Opportunity School,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130318,C C Griffin Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130319,Cox Mill Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130320,Harris Road Middle,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130321,Carl A Furr Elementary,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
130314,Concord High,Cabarrus County Schools,Cabarrus County,2014,"2,200.7",110.4,"2,090.3",5.1,10.2,38.3,56.7,426.2,"1,559.8",104.3,10.2
140352,Hudson Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140348,Hibriten High,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140344,Happy Valley Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140324,Gamewell Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140336,Granite Falls Middle,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140332,Gamewell Middle,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140356,Hudson Middle,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140340,Granite Falls Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140368,William Lenoir Middle,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140LEA,,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140376,"Oak Hill Elementary, Lenoir",Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140384,Sawmills Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140386,South Caldwell High,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140388,Valmead Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140390,West Caldwell High,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140392,West Lenoir Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140396,Whitnel Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140316,Dudley Shoals Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140372,Lower Creek Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140312,Davenport A+ School,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140360,Kings Creek Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140308,Collettsville School,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140307,Horizons Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140306,Gateway School,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140305,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140304,Baton Elementary,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
140309,Caldwell Early College,Caldwell County Schools,Caldwell County,2014,"3,237.2",136.6,"3,100.6",3.7,12.2,34.1,86.6,"1,008.3","1,971.6",120.7,19.5
150700,CamTech High,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
150312,Camden Middle,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
150310,Camden Intermediate,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
150308,Grandy Primary,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
150304,Camden County High,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
150LEA,,Camden County Schools,Camden County,2014,904.1,30.1,873.9,,,20.1,10.0,291.3,572.6,10.0,20.1
160310,Beaufort Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160311,Broad Creek Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160313,East Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160317,Morehead Elem at Camp Glenn,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160316,Harkers Island Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160318,Morehead City Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160322,Morehead City Primary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160324,Newport Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160326,Newport Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160332,Down East Middle and Smyrna Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160344,West Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160352,"White Oak Elementary, Cape Carteret",Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160LEA,,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160314,Croatan High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160308,Beaufort Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160309,Bridges School,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160304,Atlantic Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160306,Bogue Sound Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
170LEA,,Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170344,"Stoney Creek Elementary, Reidsville",Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170342,"South Elementary, Mebane",Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170339,"Oakwood Elementary, Yanceyville",Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170338,N L Dillard Middle,Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170334,"North Elementary, Providence",Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
170316,Bartlett Yancey High,Caswell County Schools,Caswell County,2014,"2,164.1",184.5,"1,979.5",4.2,25.2,8.4,146.8,905.9,"1,002.3",71.3,8.4
180326,Charles H Tuttle Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180332,Claremont Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180336,Clyde Campbell Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180340,Fred T Foard High,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180342,Jacobs Fork Middle,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180343,Lyle Creek Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180344,Maiden Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180348,Maiden High,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180352,Mill Creek Middle,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180325,Challenger Early College High,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180356,"Mountain View Elementary, Hickory",Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180360,Oxford Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180364,River Bend Middle,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180368,Sherrills Ford Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180372,Saint Stephens Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180376,Saint Stephens High,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180379,Snow Creek Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180380,Startown Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180388,Webb A Murray Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180LEA,,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180346,Maiden Middle School,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180324,Catawba Elementary School,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
180316,Blackburn Elementary,Catawba County Schools,Catawba County,2014,"3,127.8",253.4,"2,874.4",3.8,23.7,50.0,175.8,757.1,"1,978.7",138.6,15.4
